source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,mean,,44.29,442.9,17.437,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,std_dev,,2.34,23.4,0.921,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,max,,54.6,546.0,21.496,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,min,,32.4,324.0,12.756,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,1,39.14,391.4,15.409,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,2,39.74,397.4,15.646,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,3,40.12,401.2,15.795,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,5,40.62,406.2,15.992,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,10,41.38,413.8,16.291,
Anthropometric Detailed Data Tables (ANSUR 1988),12,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Forearm-Hand Length,forearm,US Military Personnel,USA,female,2208,percentile,15,41.91,419.1,16.5,
